1	United States	        9,885.00
2	United States	        7,971.00
3	Brazil	        3,346.00
4	United States	        1,752.00
5	Brazil	        1,642.00
6	Brazil	        1,617.00
7	Mexico	        1,569.00
8	European Union	        1,391.00
9	European Union	        1,112.00
10	Mexico	        1,063.00
11	Argentina	         985.00
12	Canada	         890.00
13	Colombia	         874.00
14	Bolivia	         865.00
15	Paraguay	         785.00
16	Russia	         620.00
17	Bolivia	         615.00
18	Colombia	         610.00
19	Papua New Guinea	         541.00
20	Argentina	         530.00
21	Indonesia	         513.00
22	Indonesia	         484.00
23	Paraguay	         470.00
24	Papua New Guinea	         469.00
25	Russia	         452.00
26	Canada	         440.00
27	Mexico	         438.00
28	South Africa	         431.00
29	Argentina	         410.00
30	Canada	         377.00
31	Guatemala	         359.00
32	Ecuador	         323.00
33	Paraguay	         290.00
34	Ecuador	         284.00
35	Chile	         282.00
36	Venezuela	         280.00
37	Guatemala	         271.00
38	South Africa	         261.00
39	European Union	         254.00
40	Ukraine	         236.00
41	Colombia	         228.00
42	Germany	         219.00
43	Chile	         217.00
44	Ukraine	         214.00
45	United Kingdom	         199.00
46	Zimbabwe	         197.00
47	Bolivia	         187.00
48	Iran	         186.00
49	Germany	         184.00
50	France	         177.00
51	Kenya	         174.00
52	United Kingdom	         173.00
53	Venezuela	         172.00
54	Congo, Democratic Republic of the	         172.00
55	Philippines	         169.00
56	Angola	         162.00
57	United States	         155.00
58	Peru	         153.00
59	Iran	         142.00
60	Australia	         139.00
61	South Africa	         137.00
62	Saudi Arabia	         136.00
63	Nicaragua	         132.00
64	Sudan	         121.00
65	Zimbabwe	         120.00
66	Oman	         119.00
67	Nicaragua	         115.00
68	Tanzania	         115.00
69	Costa Rica	         112.00
70	Australia	         110.00
71	Namibia	         108.00
72	France	         108.00
73	Kenya	         107.00
74	India	         103.00
75	Philippines	          99.00
76	Sweden	          97.00
77	Costa Rica	          94.00
78	Iceland	          93.00
79	Honduras	          92.00
80	Sweden	          92.00
81	Congo, Democratic Republic of the	          91.00
82	Venezuela	          91.00
83	Brazil	          87.00
84	Peru	          87.00
85	Zambia	          86.00
86	Algeria	          86.00
87	Guyana	          86.00
88	Guatemala	          84.00
89	Russia	          84.00
90	Mozambique	          83.00
91	New Zealand	          82.00
92	Bulgaria	          80.00
93	Malaysia	          80.00
94	Libya	          78.00
95	Angola	          78.00
96	Czech Republic	          78.00
97	Syria	          75.00
98	Honduras	          74.00
99	Zimbabwe	          74.00
100	Malaysia	          73.00
101	Guyana	          73.00
102	Canada	          73.00
103	Bulgaria	          73.00
104	Finland	          73.00
105	Namibia	          71.00
106	Cuba	          71.00
107	Saudi Arabia	          71.00
108	Finland	          70.00
109	Botswana	          69.00
110	France	          69.00
111	Russia	          68.00
112	Philippines	          66.00
113	Mexico	          66.00
114	Denmark	          64.00
115	Panama	          64.00
116	Zambia	          63.00
117	Iceland	          63.00
118	Papua New Guinea	          63.00
119	Tanzania	          63.00
120	Sudan	          62.00
121	Congo, Democratic Republic of the	          61.00
122	El Salvador	          61.00
123	Denmark	          61.00
124	China	          60.00
125	Syria	          59.00
126	Bolivia	          58.00
127	Cuba	          58.00
128	Madagascar	          57.00
129	Spain	          57.00
130	Kenya	          55.00
131	Lithuania	          55.00
132	Somalia	          52.00
133	Botswana	          52.00
134	Panama	          52.00
135	Oman	          51.00
136	Lithuania	          51.00
137	Czech Republic	          50.00
138	Chile	          50.00
139	Uruguay	          49.00
140	Chad	          48.00
141	India	          48.00
142	New Zealand	          47.00
143	Angola	          47.00
144	El Salvador	          47.00
145	Pakistan	          47.00
146	Croatia	          46.00
147	Suriname	          46.00
148	Ethiopia	          44.00
149	Korea, South	          44.00
150	Poland	          43.00
151	Argentina	          43.00
152	India	          43.00
153	Korea, North	          42.00
154	Libya	          42.00
