1	France	         100.00
2	Greece	          99.00
3	Marshall Islands	          98.20
4	Poland	          97.80
5	Armenia	          97.70
6	Nicaragua	          97.50
7	Croatia	          96.10
8	Cambodia	          95.00
9	Kazakhstan	          95.00
10	Cayman Islands	          95.00
11	Czech Republic	          94.90
12	Jersey	          94.50
13	Hungary	          93.60
14	Mexico	          92.70
15	Seychelles	          91.80
16	Finland	          91.20
17	New Zealand	          91.20
18	Slovenia	          91.10
19	Romania	          91.00
20	Hong Kong	          90.80
21	American Samoa	          90.60
22	Azerbaijan	          90.30
23	Malta	          90.20
24	Mongolia	          90.00
25	Austria	          88.60
26	Serbia	          88.30
27	Macau	          85.70
28	Bulgaria	          84.50
29	Peru	          84.10
30	Slovakia	          83.90
31	United States	          82.10
32	Lithuania	          82.00
33	Curacao	          81.20
34	Mauritius	          80.50
35	Mali	          80.00
36	Australia	          78.50
37	Botswana	          78.20
38	Virgin Islands	          74.70
39	Uzbekistan	          74.30
40	Spain	          74.00
41	Sri Lanka	          74.00
42	Vanuatu	          72.60
43	Turkmenistan	          72.00
44	Georgia	          71.00
45	Equatorial Guinea	          67.60
46	Sint Maarten	          67.50
47	Estonia	          67.30
48	Ukraine	          67.00
49	Macedonia	          66.50
50	Aruba	          66.30
51	Palau	          64.70
52	Kyrgyzstan	          64.70
53	Kazakhstan	          64.40
54	Switzerland	          63.70
55	Montenegro	          63.60
56	Belarus	          62.80
57	French Polynesia	          61.10
58	Bolivia	          60.70
59	Guatemala	          60.00
60	Belgium	          60.00
61	Wallis and Futuna	          58.90
62	Canada	          58.80
63	Latvia	          58.20
64	Iran	          58.00
65	Malawi	          57.20
66	Afghanistan	          50.00
67	Pakistan	          48.00
68	Nepal	          47.80
69	Belize	          46.00
70	India	          41.00
71	Guatemala	          40.00
72	Belgium	          40.00
73	Latvia	          37.50
74	Belarus	          36.70
75	Ghana	          36.10
76	Afghanistan	          35.00
77	Singapore	          35.00
78	Belize	          32.90
79	Ethiopia	          32.70
80	Equatorial Guinea	          32.40
81	Namibia	          32.00
82	Ethiopia	          31.60
83	French Polynesia	          31.40
84	Mozambique	          30.10
85	Zambia	          30.10
86	Wallis and Futuna	          30.10
87	Estonia	          29.70
88	Bhutan	          28.00
89	Bhutan	          26.00
90	Iran	          26.00
91	Mozambique	          25.30
92	Macedonia	          25.10
93	Northern Mariana Islands	          24.40
94	Ukraine	          24.00
95	Bhutan	          24.00
96	South Africa	          23.80
97	Northern Mariana Islands	          23.40
98	Vanuatu	          23.10
99	Singapore	          23.00
100	Zambia	          22.50
101	Northern Mariana Islands	          22.40
102	Bhutan	          22.00
103	Montenegro	          22.00
104	Canada	          21.60
105	Bolivia	          21.20
106	Switzerland	          20.40
107	Liberia	          20.00
108	Canada	          19.60
109	Sri Lanka	          18.00
110	South Africa	          17.60
111	Spain	          17.00
112	Virgin Islands	          16.80
113	Ghana	          14.80
114	Ethiopia	          14.80
115	Bolivia	          14.60
116	Uzbekistan	          14.20
117	Singapore	          14.10
118	Kyrgyzstan	          13.60
119	Palau	          13.50
120	South Africa	          13.30
121	Peru	          13.00
122	Sint Maarten	          12.90
123	New Zealand	          12.90
124	Malawi	          12.80
125	Ghana	          12.70
126	Aruba	          12.60
127	Kyrgyzstan	          12.50
128	Mauritius	          12.10
129	Nepal	          12.10
130	Turkmenistan	          12.00
131	Pakistan	          12.00
132	Singapore	          11.40
133	Afghanistan	          11.00
134	Northern Mariana Islands	          10.80
135	Wallis and Futuna	          10.80
136	Zambia	          10.70
137	United States	          10.70
138	Mozambique	          10.70
139	Slovakia	          10.70
140	Zambia	          10.60
141	Mozambique	          10.30
142	Malawi	          10.10
143	Nepal	          10.00
144	Pakistan	          10.00
145	Ghana	           9.90
146	Bulgaria	           9.60
147	Northern Mariana Islands	           9.60
148	Northern Mariana Islands	           9.50
149	Malawi	           9.50
150	South Africa	           9.40
151	Palau	           9.40
152	Iran	           9.00
153	Ukraine	           9.00
154	Turkmenistan	           9.00
155	Georgia	           9.00
156	Belize	           8.90
157	Botswana	           8.60
158	South Africa	           8.20
159	South Africa	           8.20
160	Sint Maarten	           8.20
161	Australia	           8.20
162	Kyrgyzstan	           8.20
163	India	           8.10
164	Lithuania	           8.00
165	Pakistan	           8.00
166	Pakistan	           8.00
